customer_id,calls,avg_trust_score,min_trust_score,max_trust_score,trust_score_std,avg_outcome_risk,avg_proxy_gap,distinct_scenarios,any_repeat_30d,repeat_30d_rate,avg_churn_risk,is_churned,min_trust_baseline,first_call,last_call
C0000859,19,78.78315789473685,51.89,98.86,19.185474845028985,0.3263157894736842,0.3684210526315789,5,1,0.21052631578947367,0.29103105263157897,1,72.916696,2025-01-09,2025-12-14
C0001117,19,78.85473684210527,39.86,99.08,23.066411214486518,0.25263157894736843,0.2631578947368421,5,1,0.15789473684210525,0.1925595263157895,0,53.65718,2025-03-06,2025-11-22
C0007970,19,78.88473684210526,46.0,99.22,19.392543346010616,0.2921052631578947,0.3684210526315789,6,1,0.21052631578947367,0.2374271578947368,0,65.14419,2025-03-03,2025-12-05
C0004100,19,78.88947368421053,35.25,99.04,24.672933094494056,0.19999999999999998,0.3684210526315789,6,1,0.10526315789473684,0.4069668421052632,0,86.197203,2025-01-07,2025-11-08
C0002152,19,78.91,41.79,98.99,18.867744374401983,0.2157894736842105,0.3157894736842105,5,1,0.05263157894736842,0.18421336842105265,0,72.93227,2025-01-20,2025-11-24
C0007120,19,79.06315789473685,39.52,99.0,21.4844786487133,0.17105263157894737,0.3157894736842105,5,1,0.05263157894736842,0.012842105263157896,0,69.390656,2025-01-06,2025-12-21
C0000631,19,79.13368421052631,53.93,98.64,15.806849503556053,0.34736842105263155,0.3684210526315789,6,1,0.2631578947368421,0.41728036842105265,1,61.234208,2025-03-18,2025-11-28
C0008577,19,79.14263157894737,39.64,99.13,23.067279096423157,0.19473684210526315,0.3684210526315789,4,1,0.05263157894736842,0.34145194736842105,0,76.805141,2025-02-08,2025-12-27
C0002816,19,79.16368421052633,35.34,99.01,22.608334798016,0.30526315789473685,0.3157894736842105,5,1,0.15789473684210525,0.4910872105263158,1,67.000682,2025-03-13,2025-12-07
C0007999,19,79.19052631578947,38.65,98.96,22.882976077251115,0.2894736842105263,0.3157894736842105,4,1,0.2631578947368421,0.3225670526315789,1,81.844887,2025-01-27,2025-10-06
C0008378,19,79.22368421052632,45.01,98.96,20.384390872137196,0.21842105263157893,0.3157894736842105,6,1,0.05263157894736842,0.32953310526315793,0,61.012846,2025-01-05,2025-10-20
C0005980,19,79.22631578947369,52.16,99.3,19.373073011134213,0.23157894736842102,0.42105263157894735,4,1,0.15789473684210525,0.24098899999999998,0,87.285045,2025-01-11,2025-12-30
C0002891,19,79.2278947368421,51.4,99.26,19.69502209497713,0.33157894736842103,0.3684210526315789,4,1,0.2631578947368421,0.3603552631578947,0,52.791962,2025-01-24,2025-11-17
C0000386,19,79.23157894736842,32.06,99.22,23.143119511028633,0.27631578947368424,0.3684210526315789,7,1,0.21052631578947367,0.4304327894736842,1,74.61538,2025-01-01,2025-12-22
C0007129,19,79.23736842105264,33.51,99.04,21.182214458283745,0.2736842105263158,0.3684210526315789,6,1,0.15789473684210525,0.1814475789473684,0,70.47072,2025-02-18,2025-11-02
C0006353,19,79.27894736842104,24.09,99.26,24.00448451036154,0.25,0.3157894736842105,5,1,0.15789473684210525,0.48378110526315793,0,71.656961,2025-01-22,2025-10-10
C0006591,19,79.28631578947369,39.82,99.01,22.944860768209395,0.19210526315789472,0.3684210526315789,6,1,0.05263157894736842,0.22399873684210525,0,84.503955,2025-02-20,2025-12-29
C0009389,19,79.42105263157895,44.77,98.77,18.88534672841967,0.29473684210526313,0.3157894736842105,6,1,0.21052631578947367,0.07178131578947368,0,81.516085,2025-01-11,2025-12-28
C0005186,19,79.45052631578947,46.27,99.09,17.57841178317067,0.2736842105263158,0.3684210526315789,6,1,0.15789473684210525,0.2265091052631579,1,75.860962,2025-03-02,2025-12-26
C0003640,19,79.46894736842106,39.66,98.84,20.679698819732696,0.3131578947368421,0.3157894736842105,6,1,0.21052631578947367,0.4227701578947369,0,59.55189,2025-01-03,2025-12-16
C0002265,19,79.50736842105263,44.44,98.77,22.76878951598859,0.21842105263157893,0.3684210526315789,6,1,0.10526315789473684,0.26237494736842104,0,87.575319,2025-01-09,2025-12-01
C0007358,19,79.53947368421052,54.9,98.79,17.340733828405373,0.22894736842105262,0.42105263157894735,6,1,0.15789473684210525,0.18430099999999996,0,92.156368,2025-02-07,2025-12-19
C0008588,19,79.67631578947368,34.55,98.96,19.408987955333796,0.25263157894736843,0.2631578947368421,6,1,0.10526315789473684,0.02064384210526316,0,67.58253,2025-02-06,2025-11-25
C0005816,19,79.8157894736842,44.93,98.91,20.286659359126045,0.2394736842105263,0.3684210526315789,7,1,0.05263157894736842,0.36918915789473683,0,67.670431,2025-02-09,2025-12-25
C0007927,19,79.82263157894737,39.64,99.02,20.12576895483479,0.2421052631578947,0.3684210526315789,6,1,0.15789473684210525,0.3270188421052632,0,71.516619,2025-01-01,2025-12-21
C0001864,19,79.96684210526315,44.27,99.16,19.774971850698204,0.2894736842105263,0.3157894736842105,6,1,0.15789473684210525,0.33002010526315795,1,57.543148,2025-01-02,2025-12-29
C0009621,19,79.97315789473684,45.25,98.81,20.21316541614279,0.2026315789473684,0.3684210526315789,5,1,0.05263157894736842,0.5532599473684211,1,66.713086,2025-01-10,2025-12-14
C0009437,19,79.98631578947368,38.34,98.79,21.09238730772743,0.2710526315789474,0.3157894736842105,6,1,0.21052631578947367,0.32197352631578946,1,67.772601,2025-01-06,2025-11-20
C0006899,19,80.02473684210527,41.77,98.6,17.485038800967676,0.2710526315789473,0.2631578947368421,4,1,0.21052631578947367,0.38786821052631576,1,77.497635,2025-01-09,2025-11-20
C0001030,19,80.08631578947367,42.43,98.96,19.685373930500422,0.21052631578947367,0.3157894736842105,5,1,0.05263157894736842,0.43908847368421056,0,68.123364,2025-01-03,2025-12-06
C0005272,19,80.13,52.52,99.06,19.23655807743856,0.28157894736842104,0.3684210526315789,5,1,0.15789473684210525,0.47202073684210516,0,74.477062,2025-02-01,2025-12-19
C0009688,19,80.14263157894737,34.91,99.03,22.72821443886315,0.25,0.3157894736842105,6,1,0.3157894736842105,0.3644940526315789,0,85.120703,2025-01-08,2025-12-17
C0006250,19,80.22473684210526,38.53,98.7,20.161463066515186,0.26842105263157895,0.21052631578947367,7,1,0.21052631578947367,0.18823063157894734,0,79.406278,2025-01-19,2025-11-21
C0004518,19,80.28947368421052,54.68,98.97,18.4397136256638,0.28157894736842104,0.3157894736842105,5,1,0.10526315789473684,0.49603810526315795,0,72.450603,2025-02-13,2025-12-22
C0003984,19,80.41684210526316,47.63,98.69,17.51598477982376,0.29473684210526313,0.2631578947368421,5,1,0.15789473684210525,0.3876549473684211,1,46.60789,2025-01-13,2025-10-26
C0009288,19,80.62894736842105,37.69,98.96,22.291017347486967,0.18157894736842106,0.3684210526315789,6,0,0.0,0.3554016842105263,0,82.797775,2025-01-02,2025-11-16
C0006857,19,80.72473684210526,46.76,98.76,17.25592245141137,0.33157894736842103,0.3157894736842105,5,1,0.3157894736842105,0.30880294736842107,0,67.747998,2025-01-05,2025-12-23
C0007736,19,80.77052631578948,41.74,98.9,19.679723765474456,0.27631578947368424,0.3157894736842105,6,1,0.2631578947368421,0.4013904736842106,0,79.205258,2025-01-02,2025-12-06
C0000379,19,80.80157894736843,49.6,98.86,20.066270833072068,0.2131578947368421,0.3684210526315789,4,1,0.15789473684210525,0.3038891052631579,1,75.609893,2025-01-19,2025-12-25
C0002127,19,80.84631578947368,41.95,99.09,20.13342389894816,0.2894736842105263,0.3157894736842105,6,1,0.3157894736842105,0.06544436842105263,0,74.976899,2025-01-17,2025-12-24
C0001685,19,80.84736842105262,52.28,98.79,16.76346087381231,0.3157894736842105,0.2631578947368421,6,1,0.3684210526315789,0.2444835789473684,0,57.687093,2025-01-08,2025-12-29
C0003037,19,81.04947368421053,44.26,98.94,21.819331254057005,0.15,0.3157894736842105,4,1,0.10526315789473684,0.398833,0,70.168109,2025-04-08,2025-12-17
C0002144,19,81.05578947368421,29.13,99.05,21.91709944206159,0.2789473684210526,0.2631578947368421,5,1,0.21052631578947367,0.34707347368421054,0,74.426502,2025-01-08,2025-12-25
C0004047,19,81.10105263157895,34.74,98.89,20.160215468077176,0.3,0.2631578947368421,5,1,0.15789473684210525,0.11145531578947368,0,74.0349,2025-02-02,2025-12-27
C0002695,19,81.24842105263158,41.46,99.06,18.49454942623724,0.2921052631578947,0.21052631578947367,5,1,0.2631578947368421,0.11180131578947368,0,74.697576,2025-01-11,2025-12-26
C0003127,19,81.29789473684211,34.94,99.31,21.19775579813092,0.2263157894736842,0.3157894736842105,6,1,0.21052631578947367,0.46365431578947375,0,92.895391,2025-01-01,2025-12-20
C0002352,19,81.32157894736842,52.31,98.73,16.44851572606608,0.2473684210526316,0.2631578947368421,5,1,0.15789473684210525,0.1891847894736842,1,68.612907,2025-01-02,2025-12-25
C0006662,19,81.32789473684211,34.85,99.04,19.936173872008915,0.29736842105263156,0.3157894736842105,6,1,0.21052631578947367,0.33665773684210526,0,63.183454,2025-01-01,2025-12-29
C0007946,19,81.35263157894737,44.52,98.81,20.339303725137487,0.1894736842105263,0.3157894736842105,4,1,0.10526315789473684,0.3727186315789474,0,90.548969,2025-06-01,2025-12-21
C0009452,19,81.38052631578948,34.86,99.08,19.64064393425141,0.3,0.2631578947368421,6,1,0.21052631578947367,0.30714942105263154,0,94.307278,2025-03-02,2025-12-28
C0009697,19,81.40736842105264,47.69,98.86,16.73198428894834,0.32894736842105265,0.2631578947368421,5,1,0.3157894736842105,0.14324157894736841,1,91.268926,2025-01-14,2025-12-23
C0008514,19,81.41263157894737,34.98,99.01,22.501472999217246,0.2026315789473684,0.3157894736842105,6,1,0.21052631578947367,0.20510357894736841,0,73.231604,2025-02-02,2025-12-27
C0009201,19,81.47105263157896,48.76,98.69,18.497994454275556,0.20789473684210524,0.3157894736842105,5,1,0.15789473684210525,0.35669847368421054,0,73.098881,2025-01-09,2025-12-22
C0007102,19,81.47526315789473,38.86,98.74,21.646504046309666,0.2421052631578947,0.2631578947368421,6,1,0.2631578947368421,0.1824432105263158,0,61.917287,2025-01-04,2025-10-24
C0003033,19,81.5657894736842,49.71,98.4,16.7335147120945,0.2552631578947368,0.3157894736842105,5,1,0.10526315789473684,0.3470750526315789,0,87.097912,2025-02-02,2025-10-28
C0000349,19,81.69526315789474,44.42,99.0,19.226763571306034,0.2236842105263158,0.2631578947368421,5,1,0.10526315789473684,0.3859822631578947,0,58.853197,2025-01-04,2025-12-30
C0005435,19,81.7178947368421,47.84,98.98,19.865039524794238,0.25789473684210523,0.21052631578947367,6,1,0.21052631578947367,0.379007052631579,0,61.834973,2025-01-02,2025-12-10
C0000101,19,81.89368421052632,42.12,98.57,18.413908755951702,0.2789473684210526,0.2631578947368421,4,1,0.21052631578947367,0.19550400000000004,0,77.703932,2025-02-16,2025-12-22
C0005277,19,81.92210526315789,46.92,99.01,17.830317370811418,0.23421052631578948,0.3157894736842105,4,1,0.10526315789473684,0.35719010526315786,0,67.90666,2025-01-02,2025-12-25
C0009801,19,82.00473684210526,46.99,98.81,16.648842258187557,0.33421052631578946,0.15789473684210525,7,1,0.15789473684210525,0.3573458947368421,0,66.349309,2025-02-22,2025-12-17
C0007822,19,82.05,34.8,99.03,20.608537335558562,0.17894736842105263,0.2631578947368421,4,1,0.10526315789473684,0.08432526315789475,0,58.773788,2025-01-07,2025-12-11
C0002491,19,82.06842105263158,41.53,98.6,19.63988494624534,0.20789473684210527,0.2631578947368421,4,1,0.21052631578947367,0.46542494736842094,1,78.106168,2025-01-15,2025-12-16
C0002851,19,82.09894736842107,49.33,99.13,19.19495677247219,0.25,0.3157894736842105,5,1,0.15789473684210525,0.2976896842105264,1,78.347006,2025-01-10,2025-12-28
C0008030,19,82.13526315789473,30.32,99.0,21.807852400357756,0.2394736842105263,0.2631578947368421,5,1,0.21052631578947367,0.2592625263157895,1,76.503373,2025-01-17,2025-12-24
C0005887,19,82.19842105263157,39.9,99.09,20.517037977457203,0.2263157894736842,0.2631578947368421,7,1,0.10526315789473684,0.41676236842105263,0,71.869099,2025-02-22,2025-11-19
C0004417,19,82.22947368421052,38.85,98.57,19.948331446148075,0.28157894736842104,0.21052631578947367,4,1,0.2631578947368421,0.3582054210526316,0,59.984092,2025-03-03,2025-12-25
C0000217,19,82.24263157894738,45.24,98.85,19.709857331380963,0.17894736842105263,0.3684210526315789,4,0,0.0,0.2953908947368421,1,66.854085,2025-02-08,2025-10-23
C0009314,19,82.29368421052631,30.04,98.8,23.806732523601223,0.2026315789473684,0.21052631578947367,5,1,0.05263157894736842,0.28921384210526313,0,72.98282,2025-01-05,2025-12-16
C0001724,19,82.36578947368422,34.62,99.01,21.73343157334378,0.3078947368421052,0.15789473684210525,5,1,0.3684210526315789,0.246687,0,59.381849,2025-01-01,2025-12-13
C0001392,19,82.36842105263158,56.77,98.96,18.34028058162866,0.2394736842105263,0.3684210526315789,6,1,0.10526315789473684,0.4652485789473685,0,64.078232,2025-01-01,2025-12-25
C0009618,19,82.37578947368422,52.01,98.85,17.438997905648602,0.2631578947368421,0.3157894736842105,5,1,0.21052631578947367,0.295073,0,65.455289,2025-01-14,2025-12-12
C0001684,19,82.43894736842105,45.74,98.75,17.47144142585482,0.2868421052631579,0.2631578947368421,4,1,0.21052631578947367,0.11931047368421055,0,42.081238,2025-03-08,2025-11-24
C0001270,19,82.46368421052631,29.91,99.17,22.75079735123495,0.17894736842105263,0.2631578947368421,5,1,0.10526315789473684,0.22273215789473685,0,51.780067,2025-01-09,2025-12-01
C0009322,19,82.57,51.52,98.88,18.19044407252213,0.2026315789473684,0.2631578947368421,5,0,0.0,0.2993996842105263,0,66.813461,2025-01-17,2025-12-07
C0007070,19,82.60578947368421,39.72,99.26,21.794794311126854,0.19210526315789472,0.2631578947368421,6,1,0.10526315789473684,0.2609048947368421,0,69.023764,2025-01-05,2025-12-24
C0002801,19,82.91578947368421,41.45,99.13,17.580332545138635,0.2973684210526316,0.2631578947368421,3,1,0.2631578947368421,0.36139994736842107,0,78.990145,2025-01-04,2025-12-23
C0000057,19,83.01894736842105,52.37,99.05,14.732746932047084,0.37894736842105264,0.21052631578947367,5,1,0.42105263157894735,0.3765257368421053,1,71.044155,2025-01-01,2025-12-06
C0004757,19,83.05052631578947,43.81,98.96,19.120258736535096,0.29473684210526313,0.2631578947368421,6,1,0.3157894736842105,0.18479005263157897,0,72.938756,2025-01-15,2025-12-21
C0006656,19,83.07263157894737,32.72,99.01,20.437599294248837,0.2631578947368421,0.21052631578947367,5,1,0.10526315789473684,0.3598787368421053,0,75.799255,2025-02-04,2025-11-14
C0000152,19,83.10526315789474,48.99,99.04,19.520569313311267,0.19210526315789472,0.3157894736842105,4,1,0.10526315789473684,0.40025926315789473,0,48.514203,2025-01-05,2025-12-29
C0005590,19,83.2642105263158,51.91,99.27,17.794410269579192,0.1894736842105263,0.3157894736842105,5,1,0.10526315789473684,0.3664788947368422,0,73.84356,2025-03-28,2025-10-24
C0003062,19,83.46421052631578,36.71,98.92,22.361348179339743,0.16578947368421051,0.2631578947368421,5,1,0.05263157894736842,0.2966355263157895,1,49.781354,2025-01-04,2025-11-02
C0006139,19,83.69052631578948,55.39,99.06,15.536704381590567,0.23421052631578942,0.2631578947368421,5,1,0.10526315789473684,0.490634947368421,0,63.471851,2025-01-09,2025-11-03
C0007534,19,83.70157894736842,35.06,99.02,18.331199349487296,0.2605263157894737,0.21052631578947367,5,1,0.15789473684210525,0.296088894736842,1,58.842021,2025-01-16,2025-12-29
C0008345,19,83.87947368421052,45.17,99.05,16.690341343185487,0.2657894736842105,0.21052631578947367,7,1,0.15789473684210525,0.4305201052631579,0,86.084523,2025-01-18,2025-12-15
C0003039,19,83.99421052631578,51.66,98.99,18.46169858436333,0.2421052631578947,0.3157894736842105,7,1,0.21052631578947367,0.18587989473684213,0,76.642833,2025-02-06,2025-12-13
C0001126,19,84.09473684210526,54.7,99.04,16.353977215351442,0.1894736842105263,0.2631578947368421,4,1,0.10526315789473684,0.3333506842105263,0,85.294768,2025-01-19,2025-11-28
C0003937,19,84.23684210526316,34.75,98.7,20.779776240007862,0.15263157894736842,0.21052631578947367,5,1,0.10526315789473684,0.4611932631578948,0,77.014661,2025-02-24,2025-12-22
C0002321,19,84.37105263157895,33.29,98.99,20.015896708682117,0.20526315789473684,0.21052631578947367,5,1,0.15789473684210525,0.20603310526315788,0,73.577044,2025-01-13,2025-12-05
C0009450,19,84.40684210526315,51.17,99.03,16.767238244939833,0.2657894736842105,0.2631578947368421,5,1,0.21052631578947367,0.288967052631579,0,70.317912,2025-01-07,2025-12-08
C0007982,19,84.54736842105264,34.9,99.16,20.776697909518532,0.14736842105263157,0.21052631578947367,3,0,0.0,0.35506778947368417,0,62.981986,2025-01-08,2025-12-21
C0004562,19,84.66368421052631,30.09,99.01,22.43232444747889,0.21052631578947367,0.21052631578947367,6,1,0.10526315789473684,0.35424315789473676,0,54.08453,2025-01-04,2025-12-26
C0009366,19,84.75631578947367,35.18,98.82,20.40031459739076,0.13684210526315788,0.21052631578947367,6,1,0.05263157894736842,0.31217773684210526,1,81.422911,2025-02-07,2025-12-25
C0008878,19,84.8957894736842,42.33,99.0,17.72352088039114,0.21052631578947367,0.21052631578947367,5,1,0.15789473684210525,0.380666947368421,0,61.44536,2025-01-16,2025-11-26
C0004172,19,84.90526315789474,47.07,99.18,17.92506047360667,0.3026315789473684,0.21052631578947367,5,1,0.21052631578947367,0.32558863157894735,0,72.304337,2025-02-13,2025-12-28
C0007519,19,84.94157894736841,37.9,99.27,18.78317872256921,0.24473684210526314,0.15789473684210525,6,1,0.15789473684210525,0.3025908421052632,0,76.191431,2025-01-01,2025-10-06
C0008262,19,85.0078947368421,36.61,99.37,22.558874227956245,0.11578947368421054,0.2631578947368421,5,0,0.0,0.3951218947368421,0,55.968117,2025-01-22,2025-11-14
C0005498,19,85.27631578947368,38.37,99.2,20.83026783060498,0.14210526315789473,0.15789473684210525,4,1,0.15789473684210525,0.3795927368421053,0,92.237983,2025-01-20,2025-11-16
C0005468,19,85.32947368421053,35.17,98.85,20.6130580171578,0.17368421052631577,0.21052631578947367,5,1,0.10526315789473684,0.22232789473684209,1,62.655947,2025-01-24,2025-12-26
C0000900,19,85.39,46.75,99.0,18.91682085106034,0.17368421052631577,0.2631578947368421,5,1,0.10526315789473684,0.38980005263157896,0,74.526079,2025-01-14,2025-12-17
C0000571,19,85.44947368421053,50.57,98.94,15.31062756304486,0.35000000000000003,0.15789473684210525,5,1,0.3157894736842105,0.35361047368421056,0,43.358436,2025-01-02,2025-12-23
C0006367,19,85.78,38.33,98.96,19.556684847443396,0.17368421052631577,0.21052631578947367,5,1,0.10526315789473684,0.23470989473684212,1,75.816716,2025-01-08,2025-12-22
C0006614,19,86.0178947368421,57.62,98.85,11.969433096641243,0.2789473684210526,0.10526315789473684,6,1,0.15789473684210525,0.250671947368421,0,79.254289,2025-01-13,2025-12-03
C0005439,19,86.03842105263158,52.44,99.18,18.213183339779487,0.15526315789473683,0.21052631578947367,4,1,0.10526315789473684,0.20657221052631583,0,80.776557,2025-02-11,2025-12-11
C0009910,19,86.11684210526316,48.77,98.88,15.064839510385903,0.25,0.15789473684210525,5,1,0.15789473684210525,0.19451099999999996,0,71.373291,2025-02-02,2025-12-25
C0007990,19,86.21631578947368,43.49,98.73,17.764243490327015,0.17105263157894737,0.21052631578947367,5,1,0.15789473684210525,0.2827822631578948,1,68.707505,2025-02-04,2025-10-11
C0008411,19,86.2963157894737,44.84,98.93,18.02381486642551,0.16842105263157894,0.10526315789473684,4,1,0.15789473684210525,0.17150084210526315,0,80.371438,2025-01-03,2025-11-13
C0003048,19,86.38421052631578,48.39,99.13,18.998966438493284,0.14736842105263157,0.2631578947368421,4,1,0.05263157894736842,0.49485205263157905,1,58.159826,2025-02-19,2025-12-06
C0001835,19,86.42473684210526,46.79,98.68,17.404932687929165,0.17368421052631577,0.21052631578947367,5,0,0.0,0.18266373684210527,0,58.082578,2025-01-09,2025-12-23
C0008343,19,86.46473684210525,61.6,99.24,16.620740178871912,0.13421052631578947,0.3157894736842105,5,1,0.05263157894736842,0.3773501052631579,1,56.959216,2025-01-02,2025-11-27
C0001808,19,86.47421052631579,43.53,99.32,17.50971962329922,0.18157894736842106,0.21052631578947367,4,1,0.15789473684210525,0.26612373684210533,0,78.30789,2025-01-08,2025-12-15
C0009593,19,86.48842105263158,44.42,98.79,17.352865681737438,0.18157894736842106,0.15789473684210525,5,1,0.10526315789473684,0.34218,0,69.671109,2025-02-05,2025-12-27
C0007677,19,86.62736842105264,55.08,98.84,15.098148835059684,0.19736842105263158,0.21052631578947367,4,1,0.05263157894736842,0.35657115789473687,0,85.644504,2025-02-02,2025-11-10
C0008918,19,86.73684210526316,38.3,98.95,19.032990380048467,0.2026315789473684,0.15789473684210525,6,1,0.10526315789473684,0.4100690526315789,0,68.022401,2025-02-06,2025-12-23
C0003245,19,87.01315789473684,47.62,98.9,14.762382393032933,0.2263157894736842,0.15789473684210525,6,1,0.2631578947368421,0.45143157894736846,1,47.385708,2025-01-19,2025-12-17
C0009974,19,87.08473684210527,44.5,98.99,17.54294456736289,0.17105263157894737,0.15789473684210525,5,1,0.10526315789473684,0.3527723684210527,0,60.018404,2025-01-08,2025-12-19
C0007497,19,87.45368421052632,52.04,98.93,11.920037383669156,0.2789473684210526,0.05263157894736842,5,1,0.21052631578947367,0.306617947368421,1,89.581611,2025-01-04,2025-12-18
C0001409,19,87.58315789473684,44.71,98.76,17.113500211052216,0.17105263157894737,0.15789473684210525,5,1,0.10526315789473684,0.35706015789473683,1,71.356211,2025-02-04,2025-12-29
C0009404,19,87.62684210526317,60.03,98.94,12.271470097855968,0.2657894736842105,0.05263157894736842,6,1,0.3157894736842105,0.3243905789473684,1,82.966689,2025-02-27,2025-12-24
C0008199,19,88.30052631578947,55.32,99.2,13.897386834175462,0.1894736842105263,0.10526315789473684,6,1,0.10526315789473684,0.3542964736842105,0,72.078004,2025-01-10,2025-12-04
C0006964,19,90.22421052631579,55.81,99.0,13.619232037326839,0.13421052631578947,0.10526315789473684,4,1,0.21052631578947367,0.38135484210526327,0,72.862127,2025-04-04,2025-12-04
C0005652,19,92.0678947368421,49.4,99.08,11.67502014223691,0.12894736842105262,0.05263157894736842,4,1,0.05263157894736842,0.3748107368421053,0,70.971459,2025-01-06,2025-12-09
C0004057,19,92.6236842105263,57.09,98.8,11.298016645277128,0.09999999999999999,0.10526315789473684,4,1,0.05263157894736842,0.38732852631578946,0,86.807156,2025-01-11,2025-12-01
C0009681,19,94.44105263157894,78.44,99.13,6.286186703785837,0.15526315789473683,0.0,4,1,0.15789473684210525,0.49090878947368416,1,57.434815,2025-01-04,2025-12-29
C0004895,18,58.913333333333334,28.44,98.6,21.615328711220595,0.4277777777777778,0.7777777777777778,5,1,0.3333333333333333,0.28185611111111114,0,67.398435,2025-02-01,2025-11-23
C0007659,18,59.25111111111111,34.79,98.39,17.687633396342168,0.3888888888888889,0.7777777777777778,5,1,0.16666666666666666,0.5017703888888888,0,62.121825,2025-02-05,2025-12-26
C0005988,18,61.07722222222222,29.28,98.8,20.866517453892367,0.39166666666666666,0.7777777777777778,3,1,0.16666666666666666,0.4837075555555555,1,59.269952,2025-01-19,2025-11-18
C0009876,18,61.56222222222222,29.97,99.17,22.70268617316295,0.39444444444444443,0.7222222222222222,5,1,0.16666666666666666,0.20836444444444444,0,82.776984,2025-03-10,2025-12-04
C0006580,18,61.87111111111111,35.37,96.15,18.03875497493527,0.3638888888888889,0.7222222222222222,3,1,0.05555555555555555,0.31915488888888893,1,75.594701,2025-01-19,2025-11-26
C0005351,18,62.36833333333334,30.09,98.97,24.21791491729163,0.3722222222222222,0.7222222222222222,6,1,0.1111111111111111,0.27944883333333326,0,64.975805,2025-01-10,2025-12-04
C0005301,18,62.78333333333333,38.19,98.9,19.14082424926305,0.3472222222222222,0.6111111111111112,4,1,0.2222222222222222,0.5071247777777778,0,84.329311,2025-01-19,2025-12-20
C0008633,18,63.815000000000005,23.85,98.84,26.665616823697054,0.3444444444444444,0.5555555555555556,3,1,0.2222222222222222,0.4119824444444445,0,70.289778,2025-02-08,2025-11-25
C0005357,18,63.85222222222222,33.57,95.84,18.867101325277833,0.4111111111111111,0.6666666666666666,5,1,0.2777777777777778,0.22574877777777777,0,49.82376,2025-01-25,2025-12-17
C0000703,18,64.96333333333332,32.04,99.21,26.140288940299662,0.3305555555555555,0.5555555555555556,4,1,0.16666666666666666,0.5460226666666667,0,83.674148,2025-01-13,2025-12-01
C0008609,18,65.35722222222222,23.94,98.49,24.69715101586929,0.38055555555555554,0.6111111111111112,5,1,0.2222222222222222,0.4535048888888889,0,85.268372,2025-01-08,2025-12-14
C0003549,18,65.6561111111111,34.42,98.98,24.62944104806013,0.425,0.5555555555555556,6,1,0.2777777777777778,0.2128563888888889,0,87.206887,2025-01-23,2025-12-30
C0005698,18,65.69999999999999,38.27,98.97,20.0856269945627,0.3055555555555556,0.6666666666666666,5,1,0.1111111111111111,0.45348022222222223,0,65.308007,2025-02-06,2025-12-22
C0007901,18,66.17944444444444,32.28,98.76,22.907268425808134,0.38055555555555554,0.5555555555555556,4,1,0.2222222222222222,0.2813634444444444,0,55.33655,2025-02-19,2025-12-29
C0002525,18,66.255,29.45,98.87,23.439006516287936,0.35,0.6111111111111112,4,1,0.2222222222222222,0.33592616666666664,0,62.252783,2025-02-03,2025-12-15
C0007617,18,66.26833333333333,33.37,98.83,20.92209393693381,0.4222222222222222,0.6111111111111112,4,1,0.16666666666666666,0.3150458888888889,0,76.13039,2025-01-04,2025-11-29
C0002396,18,66.38055555555555,46.16,98.77,20.044559324084226,0.33888888888888885,0.7222222222222222,4,1,0.16666666666666666,0.18471094444444447,0,78.622421,2025-03-05,2025-12-30
C0004283,18,66.38055555555556,34.89,98.98,21.820919663646634,0.3194444444444444,0.6111111111111112,3,1,0.1111111111111111,0.5730126666666666,0,73.20837,2025-01-08,2025-12-29
C0006292,18,66.51277777777779,35.16,98.55,21.71295406394548,0.26944444444444443,0.6111111111111112,4,0,0.0,0.2077458888888889,0,62.458145,2025-02-05,2025-09-19
C0005350,18,66.53500000000001,43.13,98.81,22.239963565882128,0.3305555555555555,0.6666666666666666,4,1,0.1111111111111111,0.4158007222222222,1,59.765155,2025-01-06,2025-12-20
C0005497,18,66.64777777777778,38.41,98.89,25.414899880733593,0.3361111111111111,0.6111111111111112,4,1,0.2777777777777778,0.39176738888888885,0,72.214512,2025-01-08,2025-11-03
C0009975,18,66.6861111111111,43.91,98.93,21.094670957624764,0.39166666666666666,0.6666666666666666,5,1,0.16666666666666666,0.4210147777777778,1,78.105102,2025-01-10,2025-12-25
C0001438,18,66.81722222222223,33.4,98.4,24.327171641301817,0.32499999999999996,0.5555555555555556,4,1,0.1111111111111111,0.4123061666666667,0,75.049697,2025-02-11,2025-12-19
C0009858,18,67.31222222222222,29.19,95.96,20.69437165754625,0.4166666666666667,0.6111111111111112,4,1,0.2222222222222222,0.257811,0,80.083674,2025-04-06,2025-11-13
C0001965,18,67.34444444444445,32.93,98.76,24.919224145750277,0.37777777777777777,0.6111111111111112,6,1,0.16666666666666666,0.47328761111111106,0,72.383412,2025-01-13,2025-11-02
C0006291,18,67.40166666666667,30.41,98.63,22.728540816494554,0.3694444444444444,0.5555555555555556,6,1,0.2222222222222222,0.3419698888888889,0,68.805208,2025-01-12,2025-10-26
C0009857,18,67.455,26.49,98.52,28.328920423357843,0.3333333333333333,0.4444444444444444,4,1,0.16666666666666666,0.6782217777777778,1,96.493237,2025-03-25,2025-12-30
C0002521,18,67.65388888888889,34.66,98.71,21.379660520853182,0.3361111111111111,0.5555555555555556,5,1,0.16666666666666666,0.2984646666666666,0,53.387714,2025-02-05,2025-11-22
